edge_id:int,source_id:int,target_id:int,label_id:int
11550668,3530168,2193,49
11550685,3530170,257,48
11550686,3530170,2193,49
11550690,3530171,257,48
11550691,3530171,2193,49
11550732,3530186,257,48
11550733,3530186,2193,49
11550776,3530197,257,48
11550777,3530197,2193,49
11550781,3530198,257,48
11550782,3530198,2193,49
11550786,3530199,257,48
11550787,3530199,2193,49
11550801,3530203,257,48
11550802,3530203,2193,49
11550806,3530204,257,48
11550807,3530204,2193,49
11550811,3530205,257,48
11550812,3530205,2193,49
11550817,3530207,257,48
11550818,3530207,2193,49
11550822,3530208,257,48
11550823,3530208,2193,49
11550835,3530212,257,48
11550836,3530212,2193,49
11550840,3530213,257,48
11550841,3530213,2193,49
11550873,3530218,257,48
11550874,3530218,2193,49
11550878,3530219,257,48
11550879,3530219,2193,49
11550883,3530220,257,48
11550884,3530220,2193,49
11550888,3530221,257,48
11550889,3530221,2193,49
11550902,3530224,257,48
11550903,3530224,2193,49
11550907,3530225,257,48
11550908,3530225,2193,49
11550912,3530226,257,48
11550913,3530226,2193,49
11550926,3530231,257,48
11550927,3530231,2193,49
11550941,3530232,257,48
11550942,3530232,2193,49
11550943,3530232,10733,49
11550936,3530234,257,48
11550937,3530234,2193,49
11550954,3530238,257,48
11550955,3530238,2193,49
11550959,3530239,257,48
11550960,3530239,2193,49
11550964,3530240,257,48
11550965,3530240,2193,49
11550979,3530244,257,48
11550980,3530244,2193,49
11550990,3530246,257,48
11550991,3530246,2193,49
11550995,3530247,257,48
11550996,3530247,2193,49
11551002,3530249,257,48
11551003,3530249,2193,49
11551007,3530250,257,48
11551008,3530250,2193,49
11551012,3530251,257,48
11551013,3530251,2193,49
11551017,3530252,257,48
11551018,3530252,2193,49
11551028,3530254,257,48
11551029,3530254,2193,49
11551145,3530293,257,48
11551146,3530293,2193,49
11551150,3530294,257,48
11551151,3530294,2193,49
11551152,3530294,10733,49
11551200,3530311,257,48
11551201,3530311,2193,49
11551205,3530312,257,48
11551206,3530312,2193,49
11551210,3530313,257,48
11551211,3530313,2193,49
11551215,3530314,257,48
11551216,3530314,2193,49
11551217,3530314,10733,49
11551306,3530328,257,48
11551307,3530328,2193,49
11551311,3530329,257,48
11551312,3530329,2193,49
11551316,3530330,257,48
11551317,3530330,2193,49
11551449,3530360,257,48
11551450,3530360,2193,49
11551451,3530360,10733,49
11551471,3530364,257,48
11551472,3530364,2193,49
11551495,3530372,257,48
11551496,3530372,2193,49
11551500,3530373,257,48
11551501,3530373,2193,49
11551512,3530376,257,48
11551513,3530376,2193,49
11551517,3530377,257,48
11551518,3530377,2193,49
11551522,3530378,257,48
11551523,3530378,2193,49
11551524,3530378,10733,49
11551532,3530382,257,48
11551533,3530382,2193,49
11551537,3530383,257,48
11551538,3530383,2193,49
11551542,3530384,257,48
11551543,3530384,2193,49
11551561,3530388,257,48
11551562,3530388,2193,49
11551563,3530388,10733,49
11551606,3530396,257,48
11551607,3530396,2193,49
11554156,3531163,257,48
11554157,3531163,2193,49
11554161,3531164,257,48
11554162,3531164,2193,49
11554184,3531169,257,48
11554185,3531169,2193,49
11554206,3531176,257,48
11554207,3531176,2193,49
11554217,3531180,257,48
11554218,3531180,2193,49
11554242,3531190,257,48
11554243,3531190,2193,49
11554247,3531191,257,48
11554248,3531191,2193,49
11554257,3531194,257,48
11554258,3531194,2193,49
11554271,3531198,257,48
11554272,3531198,2193,49
11554276,3531199,257,48
11554277,3531199,2193,49
11554281,3531200,257,48
11554282,3531200,2193,49
11554286,3531201,257,48
11554287,3531201,2193,49
11554291,3531202,257,48
11554292,3531202,2193,49
11554296,3531203,257,48
11554297,3531203,2193,49
11554301,3531204,257,48
11554302,3531204,2193,49
11554306,3531205,257,48
11554307,3531205,2193,49
11554311,3531206,257,48
11554312,3531206,2193,49
11554346,3531218,257,48
11554347,3531218,2193,49
11554352,3531220,257,48
11554353,3531220,2193,49
11554357,3531221,257,48
11554358,3531221,2193,49
11554362,3531222,257,48
11554363,3531222,2193,49
11554367,3531223,257,48
11554368,3531223,2193,49
11554372,3531224,257,48
11554373,3531224,2193,49
11554377,3531225,257,48
11554378,3531225,2193,49
11554382,3531226,257,48
11554383,3531226,2193,49
11554387,3531227,257,48
11554388,3531227,2193,49
11554392,3531228,257,48
11554393,3531228,2193,49
11554397,3531229,257,48
11554398,3531229,2193,49
11554402,3531230,257,48
11554403,3531230,2193,49
11554407,3531231,257,48
11554408,3531231,2193,49
11554412,3531232,257,48
11554413,3531232,2193,49
11554417,3531233,257,48
11554418,3531233,2193,49
11554422,3531234,257,48
11554423,3531234,2193,49
11554427,3531235,257,48
11554428,3531235,2193,49
11554432,3531236,257,48
11554433,3531236,2193,49
11554437,3531237,257,48
11554438,3531237,2193,49
11554442,3531238,257,48
11554443,3531238,2193,49
11554447,3531239,257,48
11554448,3531239,2193,49
11554454,3531241,257,48
11554455,3531241,2193,49
11554459,3531242,257,48
11554460,3531242,2193,49
11554464,3531243,257,48
11554465,3531243,2193,49
11554471,3531246,257,48
11554472,3531246,2193,49
11554476,3531247,257,48
11554477,3531247,2193,49
11554481,3531248,257,48
11554482,3531248,2193,49
11554486,3531249,257,48
11554487,3531249,2193,49
11554493,3531251,257,48
11554494,3531251,2193,49
11554498,3531252,257,48
11554499,3531252,2193,49
11554503,3531253,257,48
11554504,3531253,2193,49
11554508,3531254,257,48
11554509,3531254,2193,49
11554513,3531255,257,48
11554514,3531255,2193,49
11554518,3531256,257,48
11554519,3531256,2193,49
11554540,3531263,257,48
11554541,3531263,2193,49
11554545,3531264,257,48
11554546,3531264,2193,49
11554552,3531266,257,48
11554553,3531266,2193,49
11554557,3531267,257,48
11554558,3531267,2193,49
11554562,3531268,257,48
11554563,3531268,2193,49
11554567,3531269,257,48
11554568,3531269,2193,49
11554572,3531270,257,48
11554573,3531270,2193,49
11554592,3531272,257,48
11554593,3531272,2193,49
11554597,3531273,257,48
11554598,3531273,2193,49
11554602,3531274,257,48
11554603,3531274,2193,49
11554607,3531275,257,48
11554608,3531275,2193,49
11554612,3531276,257,48
11554613,3531276,2193,49
11554617,3531277,257,48
11554618,3531277,2193,49
11554622,3531278,257,48
11554623,3531278,2193,49
11554627,3531279,257,48
11554628,3531279,2193,49
11554636,3531281,257,48
11554637,3531281,2193,49
11558588,3532309,257,48
11558589,3532309,34420,49
11558626,3532322,257,48
11558627,3532322,34420,49
11558691,3532341,257,48
11558692,3532341,34420,49
11566001,3534479,46509,48
15493996,3534480,46509,48
11566599,3534712,257,48
11566600,3534712,34420,49
11566830,3534779,46509,48
11566831,3534779,58285,49
11570879,3536203,46509,48
11571219,3536293,949,48
11571683,3536392,257,48
11571684,3536392,258,49
11572918,3536767,257,48
11572919,3536767,52747,49
11573092,3536811,257,48
11573093,3536811,2193,49
11573160,3536812,257,48
11573161,3536812,2193,49
11573107,3536818,257,48
11573108,3536818,2193,49
11573128,3536819,257,48
11573129,3536819,2193,49
11573130,3536819,10733,49
11573112,3536820,257,48
11573113,3536820,2193,49
11573123,3536822,257,48
11573124,3536822,2193,49
11573133,3536823,257,48
11573134,3536823,2193,49
11573138,3536824,257,48
11573139,3536824,2193,49
11573143,3536825,257,48
11573144,3536825,2193,49
11573385,3536884,257,48
11573386,3536884,2193,49
11576047,3537708,46509,48
11576150,3537732,46509,48
11576211,3537746,46509,48
11576653,3537838,46509,48
11576893,3537894,46509,48
11577342,3538064,46509,48
11577712,3538183,46509,48
11582651,3539667,46509,48
11589739,3541687,257,48
11589740,3541687,52845,49
11598030,3544065,6527,49
11604555,3545503,257,48
11604557,3545503,6980,49
11604804,3545576,257,48
11604805,3545576,258,49
11610638,3547263,257,48
11610639,3547263,52747,49
11610733,3547289,257,48
11610734,3547289,52747,49
11611329,3547480,2632,49
11611330,3547480,56037,49
11611328,3547480,56958,48
11613013,3547990,257,48
11613014,3547990,258,49
11613015,3547990,221261,49
11613088,3548010,257,48
11613089,3548010,258,49
11613090,3548010,6980,49
11613417,3548101,257,48
11613418,3548101,9854,49
11614150,3548300,257,48
11614151,3548300,258,49
11614152,3548300,6980,49
11614342,3548351,257,48
11614343,3548351,258,49
11616034,3548994,257,48
11616035,3548994,65859,49
11617284,3549377,257,48
11617285,3549377,34420,49
11618269,3549695,46509,48
11618270,3549695,58285,49
11618498,3549776,46509,48
11619886,3550242,257,48
11619887,3550242,258,49
11619888,3550242,6980,49
11624006,3551413,257,48
11624007,3551413,258,49
11624016,3551414,257,48
11624017,3551414,258,49
11640734,3555676,257,48
11640735,3555676,258,49
11640736,3555676,6980,49
11641877,3556071,257,48
11641878,3556071,258,49
11641879,3556071,6980,49
11642138,3556151,46509,48
11642139,3556151,58285,49
11663375,3562189,257,48
11663376,3562189,257,48
11663377,3562189,1359,49
11664605,3562577,257,48
11664606,3562577,258,49
11672161,3564880,257,48
11672162,3564880,258,49
11673438,3565199,257,48
11673439,3565199,2193,49
11673440,3565199,5445,49
11674147,3565387,46509,48
11674983,3565590,46509,48
11674998,3565592,46509,48
11675020,3565595,46509,48
11679854,3567116,257,48
11679855,3567116,258,49
11686411,3568969,257,48
11686412,3568969,2193,49
11686413,3568969,5445,49
11686425,3568972,257,48
11686426,3568972,2193,49
11686427,3568972,5445,49
11699897,3572823,46509,48
11717348,3578000,257,48
11717349,3578000,258,49
11717588,3578093,257,48
11717589,3578093,258,49
11720175,3578924,257,48
11720176,3578924,258,49
11722748,3579754,257,48
11722749,3579754,2193,49
11722750,3579754,5445,49
11722762,3579755,257,48
11722763,3579755,2193,49
11722764,3579755,5445,49
11726051,3580786,257,48
11726052,3580786,9854,49
11726328,3580860,257,48
11726329,3580860,258,49
11753489,3589250,257,48
11753490,3589250,2193,49
11753491,3589250,5445,49
11772525,3594575,257,48
11772526,3594575,258,49
11772527,3594575,6980,49
11772528,3594575,6981,49
11791576,3599935,44390,48
11812663,3606149,257,48
11812664,3606149,9854,49
11826205,3609878,257,48
11826206,3609878,258,49
11838136,3613359,257,48
11838137,3613359,2193,49
11838138,3613359,5445,49
11838396,3613428,257,48
11838397,3613428,2193,49
11838398,3613428,5445,49
11846408,3615731,257,48
11846409,3615731,258,49
11846410,3615731,221261,49
11865511,3621263,949,48
11869826,3622701,949,48
11875689,3624337,257,48
11875690,3624337,2193,49
11875691,3624337,5445,49
11875780,3624360,46509,48
11883196,3626539,257,48
11883197,3626539,9854,49
12755166,3626540,257,48
12755167,3626540,9854,49
11895358,3630325,257,48
11895359,3630325,34420,49
11898183,3631375,257,48
11898184,3631375,34420,49
11902194,3632524,949,48
11914400,3636034,257,48
11914401,3636034,34420,49
11924776,3639231,257,48
11924777,3639231,258,49
11929703,3640533,949,48
11930433,3640749,949,48
11931480,3641067,257,48
11931482,3641067,52747,49
11931481,3641067,9855,48
11932340,3641281,257,48
11932341,3641281,258,49
11948540,3645948,6527,49
11948539,3645948,13526,48
11958221,3648999,257,48
11958501,3649147,257,48
11961946,3650078,257,48
11961951,3650080,257,48
11962360,3650191,257,48
11962361,3650191,52845,49
11962362,3650191,73329,49
11962435,3650227,257,48
11962436,3650227,52845,49
11962437,3650227,73329,49
11964368,3650807,56037,49
11964366,3650807,56958,48
11965661,3651131,257,48
11965667,3651132,257,48
12530252,3651682,257,48
11967733,3651717,257,48
11967997,3651784,257,48
11975102,3651786,257,48
11968184,3651787,257,48
11968014,3651793,257,48
11968243,3651861,257,48
11975289,3654019,257,48
11975311,3654025,257,48
11981102,3655553,257,48
11981109,3655554,257,48
11981150,3655568,257,48
11981376,3655627,257,48
11984739,3656578,257,48
11984740,3656578,258,49
11984741,3656578,6980,49
11991352,3658484,257,48
12000941,3658485,257,48
11993051,3659016,46509,48
11993052,3659016,58285,49
11996999,3660166,257,48
11997000,3660166,34420,49
11999234,3660854,257,48
11999235,3660854,52747,49
12001145,3661371,257,48
12001693,3661535,257,48
12001885,3661536,257,48
12001782,3661557,257,48
12001982,3661613,257,48
12002435,3661748,257,48
12011541,3664371,46509,48
12018388,3666332,46509,48
12018400,3666333,46509,48
12018420,3666335,46509,48
12022352,3667368,257,48
12022353,3667368,34420,49
12030079,3669335,44390,48
12040154,3672395,257,48
12040155,3672395,34420,49
12046428,3674083,257,48
12046429,3674083,34420,49
14802264,3674084,257,48
14802265,3674084,34420,49
12049156,3674810,257,48
12049157,3674810,34420,49
12050794,3675301,46509,48
12050795,3675301,58279,48
12050796,3675301,58285,49
12050797,3675301,60844,49
12061752,3678398,257,48
12061753,3678398,2193,49
12061754,3678398,10733,49
12087568,3685966,2632,49
12087571,3685966,2634,48
12087744,3686020,2632,49
12087747,3686020,2634,48
12095506,3688203,2634,48
12111516,3692870,949,48
12121312,3695752,257,48
12121313,3695752,258,49
12121314,3695752,221261,49
12121333,3695758,257,48
12121334,3695758,258,49
12121335,3695758,221261,49
12121475,3695793,257,48
12121476,3695793,258,49
12121477,3695793,221261,49
12121497,3695800,257,48
12121498,3695800,258,49
12121499,3695800,221261,49
12125198,3696895,257,48
13052001,3696897,257,48
12144198,3702254,949,48
12144781,3702409,56958,48
12144782,3702409,2871,49
12144788,3702409,2872,49
12144796,3702413,56958,48
12144797,3702413,2871,49
12144803,3702413,2872,49
12144913,3702449,257,48
12144914,3702449,258,49
12153955,3705281,257,48
12153956,3705281,258,49
12154912,3705554,236393,48
12154913,3705554,37557,49
12165514,3708628,257,48
12165515,3708628,258,49
12165685,3708677,257,48
12165686,3708677,258,49
12177465,3712564,949,48
12177499,3712578,949,48
12185010,3714889,6526,48
12190146,3716350,257,48
12190148,3716350,52747,49
12190147,3716350,9855,48
12195230,3717741,6526,48
12196129,3718008,257,48
12196130,3718008,34420,49
12199333,3718946,37557,49
12199335,3718946,2634,48
12199336,3718946,2872,49
12199847,3719130,257,48
12204659,3720416,257,48
12204660,3720416,258,49
12204989,3720493,6526,48
12205015,3720497,6526,48
12205032,3720500,257,48
12205033,3720500,258,49
12207594,3721279,6526,48
12213543,3723075,6526,48
12213862,3723151,6526,48
12213902,3723156,257,48
12213903,3723156,1359,49
12214455,3723308,257,48
12214525,3723326,257,48
12214561,3723338,257,48
12214605,3723343,257,48
12220385,3725078,257,48
12220386,3725078,52747,49
12226447,3726991,56958,48
12228320,3727526,949,48
12237227,3730108,6526,48
12237233,3730110,6526,48
12237350,3730132,6526,48
12240239,3730977,6526,48
12240614,3731091,6526,48
12240715,3731118,6526,48
12246294,3732703,257,48
12246295,3732703,258,49
12252507,3734347,257,48
12252508,3734347,258,49
12256357,3735513,257,48
12256359,3735513,258,49
12256360,3735513,6980,49
12256358,3735513,9855,48
12256361,3735513,6981,49
12256461,3735540,257,48
12256463,3735540,258,49
12256464,3735540,6980,49
12256462,3735540,9855,48
12256465,3735540,6981,49
12256523,3735551,257,48
12256525,3735551,258,49
12256526,3735551,6980,49
12256524,3735551,9855,48
12256527,3735551,6981,49
12263135,3737381,6526,48
12594932,3737805,257,48
12594933,3737805,34420,49
12275633,3740668,257,48
12275634,3740668,258,49
12294591,3745373,257,48
12294592,3745373,52845,49
14999568,3745374,257,48
14999569,3745374,52845,49
12295046,3745515,257,48
12295047,3745515,258,49
12295048,3745515,221261,49
12295816,3745770,949,48
12302035,3747687,257,48
12302036,3747687,34420,49
12303588,3748084,949,48
12303646,3748101,949,48
12304165,3748255,46509,48
12310696,3750319,257,48
12310697,3750319,9854,49
12310729,3750327,257,48
12310730,3750327,9854,49
12316476,3751885,949,48
12316477,3751885,28599,48
12322538,3753772,257,48
12322539,3753772,258,49
12324049,3754236,257,48
12324089,3754253,257,48
12324330,3754348,257,48
16625806,3754349,257,48
12325894,3754867,46509,48
12325895,3754867,58278,49
12331969,3756644,257,48
16104876,3756645,257,48
16104782,3756646,257,48
12332009,3756655,257,48
12332111,3756680,257,48
12334681,3757495,257,48
12334682,3757495,258,49
12334683,3757495,221261,49
12334729,3757507,949,48
12334768,3757512,257,48
12334774,3757514,257,48
15324334,3757543,257,48
12353972,3763314,257,48
12353973,3763314,2193,49
12354853,3763557,949,48
12354972,3763591,949,48
12358656,3764727,257,48
12358657,3764727,9854,49
12358690,3764737,257,48
12358691,3764737,9854,49
12358733,3764749,257,48
12358734,3764749,9854,49
12358819,3764776,257,48
12358820,3764776,9854,49
12379518,3770531,949,48
12379519,3770531,28599,48
12383166,3772759,46509,48
12383909,3773296,56958,48
12383910,3773296,2871,49
12383915,3773296,2872,49
12387274,3774219,949,48
12387275,3774219,28599,48
12387892,3774402,257,48
12387893,3774402,258,49
12391024,3775241,257,48
12391025,3775241,9854,49
12391064,3775258,46509,48
12391079,3775261,257,48
12391080,3775261,258,49
12396613,3776929,949,48
12398600,3777558,949,48
12398601,3777558,28599,48
12398621,3777569,949,48
12398622,3777569,28599,48
12407757,3780039,949,48
12407758,3780039,28599,48
12408599,3780271,257,48
12408600,3780271,52845,49
12411531,3780972,257,48
12411532,3780972,52845,49
12419774,3783760,46509,48
12424419,3785188,257,48
12424420,3785188,258,49
12424421,3785188,221261,49
12441225,3790237,949,48
12441226,3790237,28599,48
12443462,3790870,949,48
12443463,3790870,28599,48
12443528,3790884,949,48
12443529,3790884,28599,48
12443979,3791014,949,48
12443980,3791014,28599,48
12445095,3791325,949,48
12445096,3791325,28599,48
12459558,3795765,949,48
12461101,3796232,949,48
12461102,3796232,28599,48
12462421,3796653,949,48
12462422,3796653,28599,48
12464643,3797248,46509,48
12468101,3798380,949,48
12468102,3798380,28599,48
12471778,3799450,949,48
12471779,3799450,28599,48
12472384,3799649,257,48
12472385,3799649,34420,49
12474629,3800378,949,48
12474630,3800378,28599,48
12481399,3802542,949,48
12485297,3803823,257,48
12485298,3803823,2193,49
12485299,3803823,5445,49
12486259,3804078,257,48
12486260,3804078,258,49
12489158,3805081,949,48
